day_offset,segment,agg_yes,agg_no,odds
-217,all_users,11488.0,11488.0,0.5
-216,all_users,6411.0,6299.0,0.5044059795436664
-215,all_users,-0.0,9226.0,-0.0
-214,all_users,11299.0,6487.0,0.6352749353424041
-213,all_users,8856.960783,4044.960783,0.6864838495329604
-212,all_users,98.039212,6006.078428999999,0.01606116031275224
-210,all_users,276.0,6238.078428999999,0.04236976926333535
-203,all_users,1000.0,8387.078429,0.10652941781232454
-201,all_users,246.0,4913.058822999999,0.047683115940312285
-199,all_users,5706.960783,11201.078429,0.33752942676816405
-193,all_users,-0.0,12155.078429,-0.0
-189,all_users,25980.03695,32584.154596,0.4436164192515771
-185,all_users,20217.076167,18235.039212,0.5257727947534775
-183,all_users,12597.403091000002,33082.058823,0.2757782724042795
-178,all_users,17959.173074,14204.116513,0.558374883434152
-177,all_users,39907.421568,39183.654594,0.504575528676064
-174,all_users,21171.479258,15351.634988,0.5796734395484551
-170,all_users,10615.479258,30875.654594,0.2558493411114216
-169,all_users,3464.518474999999,24198.654594,0.1252393738910024
-163,all_users,15307.055914,12081.16894,0.5588918593884128
-152,all_users,14270.104258,5367.653316,0.726666688099528
-151,all_users,3664.518474999999,2683.653316,0.5772557195435859
-149,all_users,15337.234257999999,7382.653316,0.6750576651423001
-148,all_users,3912.518474999999,5124.653316,0.4329361624946009
-147,all_users,15991.854258,14307.74625,0.527790927599117
-146,all_users,4012.749236999999,6679.884077999999,0.3752816653097768
-142,all_users,4027.749240999999,6596.999463,0.37909124754015444
-141,all_users,6094.230006999998,8333.720992999999,0.42239053951597144
-138,all_users,3552.9800069999987,4960.845612,0.41731886063897533
-136,all_users,3641.0184689999987,5049.095609,0.418983966875377
-134,all_users,8063.043855,9051.114837,0.4711329373595831
-133,all_users,17176.571241999998,9754.944129,0.6377870314900966
-132,all_users,3910.1584749999993,10882.348188,0.2643337308598513
-131,all_users,15676.30425,12870.146858,0.549150722473057
-130,all_users,15983.545175,12036.113484999998,0.5704403957574835
-128,all_users,18066.11211,14855.261520999999,0.5487654407283987
-125,all_users,3613.754987999999,9471.818530999999,0.2761632864431121
-120,all_users,5293.088625999999,10557.142092,0.3339439482094736
-119,all_users,17630.543281,14618.674511999998,0.5466967724354195
-118,all_users,842.0263079999988,5781.215963,0.12713204100759357
