Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-09-03,1984,1466,1984,1466,3450,0.5750724637681159,0.42492753623188406,Small
2024-09-04,2655,672,2655,672,3327,0.7980162308385933,0.20198376916140667,Small
2024-09-05,1967,452,1967,452,2419,0.8131459280694502,0.18685407193054981,Small
2024-09-06,3539,549,3539,549,4088,0.8657045009784736,0.13429549902152643,Small
2024-09-07,3229,169,3229,169,3398,0.9502648616833431,0.04973513831665686,Small
2024-09-08,3451,103,3451,103,3554,0.9710185706246482,0.028981429375351718,Small
2024-09-09,3093,1481,3093,1481,4574,0.6762133799737647,0.32378662002623526,Small
2024-09-10,2178,1660,2178,1660,3838,0.5674830640958832,0.4325169359041167,Small
2024-09-11,4689,483,4689,483,5172,0.9066125290023201,0.09338747099767981,Small
2024-09-12,4515,494,4515,494,5009,0.9013775204631663,0.0986224795368337,Small
2024-09-13,4983,1193,4983,1193,6176,0.8068329015544041,0.19316709844559585,Small
2024-09-14,3634,286,3634,286,3920,0.9270408163265306,0.07295918367346939,Small
2024-09-15,2991,405,2991,405,3396,0.8807420494699647,0.11925795053003534,Small
2024-09-16,3396,458,3396,458,3854,0.881162428645563,0.11883757135443695,Small
2024-09-17,8924,1418,8924,1418,10342,0.8628891897118546,0.13711081028814542,Small
2024-09-18,2990,790,2990,790,3780,0.791005291005291,0.20899470899470898,Small
2024-09-19,3524,1277,3524,1277,4801,0.7340137471360133,0.2659862528639867,Small
2024-09-20,2195,1179,2195,1179,3374,0.6505631298162419,0.34943687018375813,Small
2024-09-21,3571,542,3571,542,4113,0.8682227084852906,0.13177729151470946,Small
2024-09-22,2913,593,2913,593,3506,0.8308613804905876,0.16913861950941245,Small
2024-09-23,10418,1915,10418,1915,12333,0.8447255331225169,0.15527446687748317,Small
2024-09-24,4401,1383,4401,1383,5784,0.7608921161825726,0.2391078838174274,Small
2024-09-25,3507,511,3507,511,4018,0.872822299651568,0.12717770034843207,Small
2024-09-26,4476,864,4476,864,5340,0.8382022471910112,0.16179775280898875,Small
2024-09-27,7629,914,7629,914,8543,0.8930118225447735,0.1069881774552265,Small
2024-09-28,2606,834,2606,834,3440,0.7575581395348837,0.2424418604651163,Small
2024-09-29,3349,420,3349,420,3769,0.8885646059962855,0.11143539400371451,Small
2024-09-30,19104,1734,19104,1734,20838,0.9167866397926865,0.08321336020731356,Small
2024-10-01,7006,1344,7006,1344,8350,0.8390419161676647,0.16095808383233534,Small
2024-10-02,8829,1103,8829,1103,9932,0.8889448248086992,0.11105517519130084,Small
2024-10-03,7915,1245,7915,1245,9160,0.8640829694323144,0.1359170305676856,Small
2024-10-04,8862,2098,8862,2098,10960,0.8085766423357664,0.19142335766423357,Small
2024-10-05,9752,320,9752,320,10072,0.9682287529785544,0.03177124702144559,Small
