timestamp,outcome_label,price
1712181603,Kari Lake,0.37
1712185203,Kari Lake,0.365
1712188803,Kari Lake,0.36
1712192402,Kari Lake,0.36
1712196002,Kari Lake,0.36
1712199602,Kari Lake,0.36
1712203202,Kari Lake,0.36
1712206803,Kari Lake,0.36
1712210402,Kari Lake,0.355
1712214002,Kari Lake,0.355
1712217602,Kari Lake,0.355
1712221202,Kari Lake,0.355
1712224802,Kari Lake,0.355
1712228402,Kari Lake,0.355
1712232002,Kari Lake,0.355
1712235602,Kari Lake,0.355
1712239202,Kari Lake,0.355
1712242803,Kari Lake,0.355
1712246403,Kari Lake,0.355
1712250003,Kari Lake,0.35
1712253603,Kari Lake,0.35
1712257203,Kari Lake,0.35
1712260803,Kari Lake,0.35
1712264403,Kari Lake,0.345
1712268003,Kari Lake,0.345
1712271603,Kari Lake,0.345
1712275203,Kari Lake,0.345
1712278803,Kari Lake,0.345
1712282403,Kari Lake,0.345
1712286003,Kari Lake,0.345
1712289603,Kari Lake,0.345
1712293203,Kari Lake,0.345
1712296803,Kari Lake,0.345
1712300404,Kari Lake,0.345
1712304004,Kari Lake,0.345
1712307603,Kari Lake,0.345
1712311203,Kari Lake,0.345
1712314804,Kari Lake,0.345
1712318403,Kari Lake,0.345
1712322003,Kari Lake,0.345
1712325603,Kari Lake,0.345
1712329203,Kari Lake,0.345
1712332802,Kari Lake,0.345
1712336404,Kari Lake,0.345
1712340004,Kari Lake,0.345
1712343603,Kari Lake,0.345
1712347202,Kari Lake,0.335
1712350803,Kari Lake,0.335
1712354403,Kari Lake,0.335
1712358002,Kari Lake,0.335
1712361603,Kari Lake,0.335
1712365203,Kari Lake,0.34
1712368803,Kari Lake,0.34
1712372403,Kari Lake,0.34
1712376004,Kari Lake,0.34
1712379603,Kari Lake,0.34
1712383203,Kari Lake,0.34
1712386804,Kari Lake,0.34
1712390402,Kari Lake,0.34
1712394003,Kari Lake,0.34
1712397602,Kari Lake,0.34
1712401202,Kari Lake,0.34
1712404804,Kari Lake,0.34
1712408403,Kari Lake,0.34
1712412002,Kari Lake,0.34
1712415602,Kari Lake,0.34
1712419203,Kari Lake,0.34
1712422803,Kari Lake,0.34
1712426403,Kari Lake,0.34
1712430003,Kari Lake,0.34
1712433603,Kari Lake,0.34
1712437203,Kari Lake,0.34
1712440803,Kari Lake,0.34
1712444403,Kari Lake,0.34
1712448002,Kari Lake,0.34
1712451604,Kari Lake,0.34
1712455203,Kari Lake,0.34
1712458803,Kari Lake,0.34
1712462402,Kari Lake,0.34
1712466003,Kari Lake,0.34
1712469602,Kari Lake,0.34
1712473202,Kari Lake,0.34
1712476803,Kari Lake,0.34
1712480403,Kari Lake,0.34
1712484003,Kari Lake,0.34
1712487602,Kari Lake,0.34
1712491203,Kari Lake,0.34
1712494803,Kari Lake,0.34
1712498403,Kari Lake,0.34
1712502003,Kari Lake,0.34
1712505603,Kari Lake,0.34
1712509202,Kari Lake,0.34
1712512803,Kari Lake,0.34
1712516403,Kari Lake,0.34
1712520003,Kari Lake,0.34
1712523603,Kari Lake,0.34
1712527203,Kari Lake,0.34
1712530803,Kari Lake,0.34
1712534403,Kari Lake,0.34
1712538003,Kari Lake,0.34
1712541603,Kari Lake,0.34
1712545203,Kari Lake,0.34
1712548803,Kari Lake,0.34
1712552403,Kari Lake,0.34
