day_offset,segment,agg_yes,agg_no,odds
-218,small,410.0,205.0,0.6666666666666666
-217,small,410.0,-0.0,1.0
-216,small,1105.0,4449.0,0.19895570759812747
-213,small,2.352932,-0.0,1.0
-205,small,0.11764,-0.0,1.0
-204,small,205.0,200.0,0.5061728395061729
-183,small,-0.0,1723.0,-0.0
-178,small,1495.348828,525.674414,0.7398968982267647
-169,small,5078.535046,1399.999414,0.783901834181183
-160,small,1432.449,2691.4390000000003,0.3473540018545605
-157,small,22.988492,-0.0,1.0
-119,small,20.0,-0.0,1.0
-117,small,2657.4659819999997,240.0,0.9171690016411036
-116,small,2771.102332,-0.0,1.0
-114,small,1842.7640000000001,2601.763414,0.41461415992067047
-111,small,1862.7640000000001,811.764,0.6964832673279173
-109,small,1845.0111880000002,812.887594,0.6941615687154485
-108,small,2638.2696140000003,1210.640401,0.6854588971210334
-104,small,1842.7640000000001,1795.2611670000001,0.5065286564577524
-103,small,1853.9999520000001,1031.648377,0.6424899158250825
-102,small,2242.764,1231.648377,0.645508867872652
-100,small,1842.7640000000001,1431.648377,0.5627770078515069
-99,small,1845.0111880000002,1032.7719710000001,0.6411223799923558
-94,small,1842.7711880000002,1031.651971,0.6410925205045637
-93,small,1842.7640000000001,2149.041071,0.46163677013876914
-92,small,1857.2583720000002,1556.288257,0.5440846643844103
-91,small,0.0,600.0,0.0
-90,small,1842.7640000000001,2542.0182569999997,0.42026351412505275
-89,small,525.8199999999999,4240.0,0.11033148545266082
-88,small,3308.416583,600.0,0.846485146284111
-87,small,17.127899,3511.6742509999995,0.004853743075394578
-86,small,1846.9287000000002,944.100607,0.6617374799210591
-85,small,7555.019396,2380.464281,0.7604078111958836
-83,small,359.593835,588.235292,0.37938677421547523
-82,small,228.64,0.0,1.0
-77,small,3244.349362,8154.567539,0.2846190905835431
-75,small,1964.715216,1005.368896,0.6615015406674786
-74,small,15080.905343999999,19978.068402,0.43015820865893517
-73,small,2.5,7751.25,0.00032242463324197966
-72,small,14866.18621,14141.251141,0.5124956758542307
-71,small,2297.272726,2865.5,0.44496878865707407
-70,small,12.320978,-0.0,1.0
-69,small,6.0,6.0,0.5
-68,small,3694.962726,15161.430351,0.195952784337473
-67,small,1900.17018,3501.7042810000003,0.3517612624504122
-66,small,12821.67443,6862.204151,0.6513794716441815
-65,small,8339.651554,4305.27,0.6595257644253156
-63,small,359.283528,317.647056,0.5307538712122956
-62,small,248.64,0.0,1.0
-61,small,258.64,0.0,1.0
-60,small,158.64,0.0,1.0
-59,small,684.604617,817.948713,0.455627499757363
-58,small,30.0,-0.0,1.0
-57,small,50.0,-0.0,1.0
-56,small,40.023242,100.0,0.2858328476639614
-55,small,-0.0,133.33333,-0.0
-54,small,8903.935664,21390.725001,0.29391105457361627
-53,small,691.176469,10451.27,0.0620309436462593
-51,small,675.823531,0.0,1.0
-50,small,767.5882339999999,-0.0,1.0
-49,small,9947.29227,6065.638632,0.6212037215971246
-48,small,9785.115936,16134.602922,0.3775162836297458
-47,small,5266.078664,11683.084816999999,0.31069844065775104
-46,small,5260.002368,15413.034817,0.2544378129313562
-45,small,7035.295700000001,4936.3548169999995,0.587662970115084
-44,small,735.5661080000001,25964.53,0.027549193269742825
-43,small,116.02456200000006,5814.533534,0.019563852190952392
-42,small,10682.393398,28347.959634,0.2736945112754111
-41,small,11092.243682,11380.446774,0.49358770387185547
-40,small,5100.0,12668.638083,0.28702256054612224
-39,small,9959.343601,16876.791485,0.37111691266584945
-38,small,14.291426,1925.989414,0.007365648160500312
-37,small,47.412526,9022.36108,0.0052275313651307465
-36,small,1316.830956,7708.462922,0.1459044961638201
-35,small,14370.757526,12862.603312,0.5276894618877814
-34,small,10404.001179,30683.300890000002,0.253216946723054
-33,small,2.5609380000000783,432.69987600000036,0.005883686097228306
-32,small,7.2670439999999985,430.1398760000004,0.016613920968602855
-31,small,405.102733,-0.0,1.0
-30,small,26.071426,0.009876000000417662,0.9996213379224542
-29,small,5607.035978,3738.636622,0.599960668213436
-28,small,7653.264136000001,3754.119313,0.6709044339761284
-27,small,707.14285,22174.490981000003,0.030904386252434645
-26,small,874.298804,42.82971499999996,0.9533002037198671
-25,small,9457.378056,678.5747489999999,0.9330526925238579
-24,small,5388.095236,5494.160146,0.4951267036897775
-23,small,4582.168842,6686.245804,0.40663828816652153
-22,small,12825.768078000001,34002.69461700001,0.27388830082968835
-21,small,25338.135684,23503.351848,0.5187830462247683
-20,small,14541.545356,24081.36059,0.3765005506403643
-19,small,14254.735864,25133.256295,0.3619056235833755
-18,small,3192.314295,4648.829993,0.40712352403532254
-17,small,11711.30823,11188.236583999998,0.5114210053136125
-16,small,15605.972670000001,24920.623100999997,0.3850797821308079
-15,small,25076.626672000002,21248.045708,0.5413233463649161
-14,small,16149.690209,13498.910693999998,0.5447032816771429
-13,small,11216.428645,17947.334923000002,0.38460154907123334
-12,small,17661.225566,22206.072658999998,0.44300031234434123
-11,small,22737.225473000002,34247.24437,0.3990074056255005
-10,small,14125.890696999999,12078.746766,0.5390607184299057
-9,small,1588.2617450000002,18683.890501,0.07834697202974035
-8,small,15891.692582,19737.706629,0.44602752036003174
-7,small,23754.008762,21961.989265,0.519599479113872
-6,small,30460.979742,29950.960847,0.5042211762279729
-5,small,19053.94116899999,26041.193249,0.42252764993188485
-4,small,36667.16551900001,33913.56346999999,0.5195067555155826
-3,small,23531.850569,75305.179761,0.23808738982172126
-2,small,23358.784201000006,44889.975643,0.342259467489116
-1,small,31129.101795000002,11827.108548,0.7246705783968835
