day_offset,segment,agg_yes,agg_no,odds
-222,large,3655.0,-0.0,1.0
-221,large,5575.424287,-0.0,1.0
-220,large,5231.424287,-0.0,1.0
-218,large,5222.916823,-0.0,1.0
-216,large,5247.916823,-0.0,1.0
-214,large,5298.936823,-0.0,1.0
-211,large,6135.9168230000005,-0.0,1.0
-191,large,6104.6668230000005,-0.0,1.0
-190,large,6039.5730730000005,-0.0,1.0
-186,large,5989.4480730000005,-0.0,1.0
-178,large,5973.319042,-0.0,1.0
-177,large,8448.319042,-0.0,1.0
-176,large,8423.652377,-0.0,1.0
-174,large,8405.532377,-0.0,1.0
-173,large,8355.532377,-0.0,1.0
-154,large,8222.199045000001,-0.0,1.0
-140,large,8421.659045,-0.0,1.0
-132,large,8254.99238,-0.0,1.0
-129,large,8239.99238,-0.0,1.0
-127,large,8399.24238,-0.0,1.0
-122,large,7999.24238,-0.0,1.0
-121,large,6434.7175480000005,-0.0,1.0
-117,large,6836.814324,-0.0,1.0
-116,large,5094.724324000001,-0.0,1.0
-114,large,3789.7243240000003,-0.0,1.0
-113,large,3732.7143240000005,-0.0,1.0
-110,large,3476.4643240000005,-0.0,1.0
-109,large,4759.468091000001,-0.0,1.0
-108,large,4743.33906,-0.0,1.0
-107,large,4117.242288,-0.0,1.0
-103,large,4109.506303,1733.93068,0.7032686952825141
-101,large,5480.575623000001,-0.0,1.0
-99,large,5680.575623000001,-0.0,1.0
-98,large,5672.575623000001,-0.0,1.0
-97,large,4947.575623000001,-0.0,1.0
-96,large,13350.496303,3848.64068,0.7762305932091779
-95,large,13350.496303,4911.464207999999,0.7310549321886003
-94,large,13350.496303,2931.781708,0.8199403237053596
-93,large,13350.496303,3111.781708,0.8109750238745377
-92,large,13695.356767,6136.781708,0.6905637929194622
-91,large,14395.356767,12057.58053,0.5441874603707076
-90,large,14395.356767,13820.08053,0.5101943526684445
-89,large,14256.856767,14882.08053,0.489271678705586
-87,large,14856.856767,27330.508565999997,0.35216365491728396
-85,large,17313.237242,43930.532942,0.2826938509824645
-84,large,17166.377242,48645.545680999996,0.2608399280793645
-83,large,17042.157242,49457.308818,0.2562750989101701
-82,large,12324.357241999998,63108.210818,0.1633824428752983
-81,large,12324.357241999998,51032.839385,0.19452182069476082
-80,large,12324.357241999998,51859.970961,0.19201505393997337
