day_offset,segment,agg_yes,agg_no,odds
-206,small,0.0,4000.0,0.0
-165,small,1000.0,0.0,1.0
-164,small,400.0,200.0,0.6666666666666666
-163,small,1.818178,0.0,1.0
-156,small,4012.0,7100.0,0.36105111591072714
-155,small,200.0,200.0,0.5
-153,small,800.0,5501.0,0.12696397397238535
-152,small,0.0,3173.0,0.0
-149,small,1700.0,728.0,0.700164744645799
-148,small,1665.77,894.019142,0.650745005777511
-145,small,1865.77,3125.23,0.37382688839911843
-113,small,10582.1,7125.23,0.5976112717162892
-112,small,1500.0,4699.88,0.24194016658386935
-108,small,11632.66,1528.0,0.8838964003325062
-106,small,3065.77,4597.23,0.4000743834007569
-91,small,3091.224542,3609.957271,0.46129542941263874
-88,small,3070.63,3614.822771,0.45930023069188475
-79,small,0.7999999999999998,0.802333,0.4992719990164341
-76,small,1558.679333,0.013999999999999346,0.9999910181177378
-74,small,723.092,280.4,0.720575749482806
-72,small,256.4,256.4,0.5
-71,small,2686.572,4635.703771,0.3669039631968267
-69,small,2948.793366,924.4427320000001,0.7613254889167874
-68,small,786.0489990000001,0.029666000000066344,0.9999622607744989
-67,small,786.158164,0.2183300000000004,0.9997223594529263
-66,small,786.1626640000001,0.008999999999999897,0.9999885521185612
-65,small,786.166664,0.008000000000000007,0.9999898241442183
-64,small,1701.2282,-0.0,1.0
-63,small,1000.4,497.57180000000005,0.6678363371059455
-58,small,5687.679999999999,5942.9918,0.4890242023680867
-57,small,0.0,947.24,0.0
-56,small,1000.0,1437.1599999999999,0.410313643749282
-55,small,1000.0,1737.4615059999999,0.3653019404321078
-53,small,787.142664,4637.367021,0.1451085369386708
-52,small,-0.0,4974.994071,-0.0
-50,small,800.0,1937.701504,0.29221593326779277
-49,small,1401.9,7404.496775,0.1591911011754294
-46,small,563.462,728.001,0.4362974394156085
-45,small,401.352,528.18,0.43177857244290674
-43,small,402.372,5366.8647710000005,0.06974440744442796
-40,small,788.0159140000001,4840.056104,0.14001525060086747
-39,small,787.9082470000001,4839.9447709999995,0.14000156800114927
-36,small,1347.652247,728.1,0.6492355958894935
-34,small,951.4392470000001,5203.716437000001,0.15457598407676604
-33,small,953.031913,4843.107102999999,0.16442530283852672
-32,small,956.7152450000001,4846.790436,0.16485126363056282
-31,small,957.26191,4847.32777,0.164914655948601
-30,small,971.979241,4875.3644349999995,0.16622577615702985
-29,small,969.575824,0.02516600000000002,0.9999740449934977
-28,small,970.31924,0.025831999999999855,0.9999733785425974
-26,small,970.54924,0.0,1.0
-25,small,987.60024,34.102,0.9666223693509765
-24,small,1012.760406,60.621331999999995,0.9435230451069961
-22,small,1017.9109060000001,0.0,1.0
-21,small,1486.530906,40.16,0.9736947408004014
-20,small,1888.692406,528.0169999999999,0.7815140708729463
-19,small,1485.147406,0.0010000000000000009,0.9999993266666173
-18,small,1485.147906,0.0010000000000000009,0.999999326666844
-17,small,9128.029906,5700.3206199999995,0.6155795878978536
-16,small,5623.3795,1545.161,0.7844524976876395
-15,small,5929.3009999999995,2606.54,0.6946358302597248
-14,small,7688.2609059999995,273.0505,0.9657028238093768
-13,small,2.220446049250313e-16,2464.3105,9.01041508060901e-20
-12,small,2919.39,2335.8972999999996,0.5555148240896364
-11,small,7980.021,1869.69662,0.8101776424327584
-10,small,7064.285999999999,2210.60892,0.7616567153517682
-9,small,9974.114332999998,2368.4776199999997,0.8081053291708055
-8,small,7720.420832,1523.331,0.835204251727471
-7,small,8767.237654999999,5439.115949,0.617134973504493
-6,small,7766.080998,2084.686617,0.7883731808041439
-4,small,9275.010999999999,-0.0,1.0
-2,small,9340.411,3130.8,0.7489578197337853
-1,small,9907.401,1564.1765,0.8636476543875504
0,small,7640.0,15633.150500000002,0.3282752801345052
