timestamp,market_id,market_slug,maker,taker,nonusdc_side,maker_direction,taker_direction,price,usd_amount,token_amount,transactionHash
2024-11-07T15:10:38.000000,500619,will-a-republican-win-texas-us-senate-election,0x4b8756cbef67de10bdf419350de17012e192b0b4,0xc5d563a36ae78145c45a50134d48a1215220f80a,token1,SELL,BUY,0.9989999999999999,10.80918,10.82,0xf047dd57fab3a2fd59745dc70a7c598c0dd8b7bd240ce341ed1c94a172dc1bf2
2024-11-07T15:10:38.000000,500619,will-a-republican-win-texas-us-senate-election,0x9b979a065641e8cfde3022a30ed2d9415cf55e12,0x4b8756cbef67de10bdf419350de17012e192b0b4,token1,BUY,SELL,0.9989999999999999,10.80918,10.82,0xf047dd57fab3a2fd59745dc70a7c598c0dd8b7bd240ce341ed1c94a172dc1bf2
2024-11-06T22:22:32.000000,500619,will-a-republican-win-texas-us-senate-election,0xfc3137ea8634907f99923bbc353ce258bc882231,0xc5d563a36ae78145c45a50134d48a1215220f80a,token1,SELL,BUY,0.981,23.07312,23.52,0x50360b568d8f2c97d187a7ee30af9f04febe0d927595920f636a7831f45ba33f
2024-11-06T22:22:32.000000,500619,will-a-republican-win-texas-us-senate-election,0xd42f6a1634a3707e27cbae14ca966068e5d1047d,0xfc3137ea8634907f99923bbc353ce258bc882231,token1,BUY,SELL,0.981,23.07312,23.52,0x50360b568d8f2c97d187a7ee30af9f04febe0d927595920f636a7831f45ba33f
2024-11-06T21:05:01.000000,500619,will-a-republican-win-texas-us-senate-election,0xe544188601bdc793fd1fb5c98feaee873d193cfc,0xeb6f0a13ea8c5a7a0514c25495adbe815c1025f0,token1,SELL,BUY,0.9979999999999999,586.824,588.0,0xae1a7f91d9c18163a17cdba3474e50f5728202e92a120a52f9439ba5f6e5e05a
2024-11-06T21:05:01.000000,500619,will-a-republican-win-texas-us-senate-election,0x47bc8458d60154c8a17c2d8ce332f088a602abd2,0xeb6f0a13ea8c5a7a0514c25495adbe815c1025f0,token1,SELL,BUY,0.9970000000000001,2494.34445,2501.85,0xae1a7f91d9c18163a17cdba3474e50f5728202e92a120a52f9439ba5f6e5e05a
2024-11-06T21:05:01.000000,500619,will-a-republican-win-texas-us-senate-election,0x96b59f71f635da5da031e3e93448c54fe226f5e7,0xeb6f0a13ea8c5a7a0514c25495adbe815c1025f0,token1,SELL,BUY,0.9989999999999999,9882.78732,9892.68,0xae1a7f91d9c18163a17cdba3474e50f5728202e92a120a52f9439ba5f6e5e05a
2024-11-06T21:05:01.000000,500619,will-a-republican-win-texas-us-senate-election,0xeb6f0a13ea8c5a7a0514c25495adbe815c1025f0,0xc5d563a36ae78145c45a50134d48a1215220f80a,token1,BUY,SELL,0.9987309738719855,20758.59333,20784.969999999998,0xae1a7f91d9c18163a17cdba3474e50f5728202e92a120a52f9439ba5f6e5e05a
2024-11-06T21:05:01.000000,500619,will-a-republican-win-texas-us-senate-election,0x4f2ba33b080882c0f6b296f48cfd07b6c326f448,0xeb6f0a13ea8c5a7a0514c25495adbe815c1025f0,token2,BUY,SELL,0.001,7.80244,7802.44,0xae1a7f91d9c18163a17cdba3474e50f5728202e92a120a52f9439ba5f6e5e05a
2024-11-06T18:52:22.000000,500619,will-a-republican-win-texas-us-senate-election,0x2fbc0bc7d4a1372d8af666217aed8d2a48c5b5c9,0xc60956381d561c6e63d08ac8e09fdc2be0f0e74d,token1,SELL,BUY,0.99,89.1,90.0,0x699eb948644b7428217c46439429852fb20e5fd24e385b6d99c99229ea0cc83c
