Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-06-02,8430,855,8430,855,9285,0.9079159935379645,0.09208400646203554,Medium
2024-06-03,13594,6399,13594,6399,19993,0.6799379782924023,0.3200620217075977,Medium
2024-06-04,39620,20036,39620,20036,59656,0.6641410754995306,0.33585892450046934,Medium
2024-06-05,24111,3911,24111,3911,28022,0.8604310898579688,0.13956891014203127,Medium
2024-06-06,10779,2664,10779,2664,13443,0.8018299486721714,0.1981700513278286,Medium
2024-06-07,7483,1526,7483,1526,9009,0.8306138306138307,0.16938616938616938,Medium
2024-06-08,4744,922,4744,922,5666,0.8372749735262972,0.1627250264737028,Medium
2024-06-09,8785,616,8785,616,9401,0.9344750558451228,0.06552494415487714,Medium
2024-06-10,7549,4001,7549,4001,11550,0.6535930735930736,0.3464069264069264,Medium
2024-06-11,7143,4815,7143,4815,11958,0.5973406924234822,0.4026593075765178,Medium
2024-06-12,8102,2327,8102,2327,10429,0.7768721833349315,0.22312781666506856,Medium
2024-06-13,9401,2216,9401,2216,11617,0.809245071877421,0.190754928122579,Medium
2024-06-14,15386,4046,15386,4046,19432,0.7917867435158501,0.20821325648414984,Medium
2024-06-15,11190,1447,11190,1447,12637,0.8854949750731977,0.11450502492680224,Medium
2024-06-16,5928,465,5928,465,6393,0.9272641952135148,0.07273580478648521,Medium
2024-06-17,10839,1537,10839,1537,12376,0.8758080155138979,0.12419198448610214,Medium
2024-06-18,12870,1403,12870,1403,14273,0.9017025152385624,0.09829748476143768,Medium
2024-06-19,19409,4321,19409,4321,23730,0.8179098187947745,0.18209018120522547,Medium
2024-06-20,16390,2735,16390,2735,19125,0.8569934640522876,0.14300653594771243,Medium
2024-06-21,8373,5562,8373,5562,13935,0.6008611410118407,0.3991388589881593,Medium
2024-06-22,11469,1103,11469,1103,12572,0.9122653515749284,0.08773464842507159,Medium
2024-06-23,8915,786,8915,786,9701,0.9189774250077312,0.08102257499226884,Medium
2024-06-24,15450,5457,15450,5457,20907,0.7389869421724781,0.2610130578275219,Medium
2024-06-25,6433,3755,6433,3755,10188,0.6314291323125245,0.36857086768747543,Medium
2024-06-26,15925,6811,15925,6811,22736,0.7004310344827587,0.2995689655172414,Medium
2024-06-27,13071,12146,13071,12146,25217,0.5183408018400285,0.48165919815997144,Medium
2024-06-28,11786,3315,11786,3315,15101,0.7804781140321833,0.2195218859678167,Medium
2024-06-29,12311,2640,12311,2640,14951,0.8234231823958263,0.17657681760417362,Medium
2024-06-30,31338,6575,31338,6575,37913,0.8265766359823807,0.1734233640176193,Medium
2024-07-01,10402,3042,10402,3042,13444,0.7737280571258554,0.2262719428741446,Medium
2024-07-02,13872,2198,13872,2198,16070,0.8632233976353454,0.13677660236465464,Medium
2024-07-03,6010,1823,6010,1823,7833,0.767266692199668,0.23273330780033194,Medium
2024-07-04,5431,1119,5431,1119,6550,0.8291603053435115,0.17083969465648854,Medium
2024-07-05,15232,2258,15232,2258,17490,0.8708976558033161,0.12910234419668382,Medium
2024-07-06,6371,1877,6371,1877,8248,0.7724296799224054,0.22757032007759456,Medium
2024-07-07,8453,1336,8453,1336,9789,0.8635202778629073,0.13647972213709267,Medium
2024-07-08,7394,1882,7394,1882,9276,0.7971108236308754,0.20288917636912462,Medium
2024-07-09,9574,4817,9574,4817,14391,0.6652769091793482,0.33472309082065177,Medium
2024-07-10,14855,3782,14855,3782,18637,0.7970703439394753,0.20292965606052477,Medium
2024-07-11,9617,7791,9617,7791,17408,0.5524471507352942,0.4475528492647059,Medium
2024-07-12,21583,2638,21583,2638,24221,0.8910862474712027,0.10891375252879733,Medium
2024-07-13,7006,1099,7006,1099,8105,0.8644046884639112,0.13559531153608884,Medium
