day_offset,segment,agg_yes,agg_no,odds
-232,small,1250.0,2944.0,0.29804482594182163
-231,small,1030.0,0.0,1.0
-229,small,980.0,0.0,1.0
-228,small,1.265819,2.531638,0.3333333333333333
-223,small,299.999619,0.0,1.0
-190,small,78.2667,0.0,1.0
-183,small,90.909088,0.0,1.0
-147,small,9.090906,0.0,1.0
-139,small,50.0,0.0,1.0
-137,small,10.0,0.0,1.0
-132,small,1336.886664,1020.833332,0.5670252049726434
-131,small,1800.7799939999998,1618.003332,0.5267312439208965
-130,small,55.0,0.0,1.0
-126,small,-0.0,450.0,-0.0
-125,small,400.0,0.0,1.0
-124,small,1667.4399999999998,200.0,0.8929015122306473
-122,small,257.933332,200.0,0.5632552032705058
-120,small,259.666668,200.0,0.5649021042352368
-119,small,273.666668,-0.0,1.0
-117,small,181.818178,0.0,1.0
-116,small,145.0,100.0,0.5918367346938775
-115,small,200.006668,1350.003332,0.1290357275114354
-113,small,3153.79,2102.653332,0.5999855417065876
-112,small,2213.926668,1135.62,0.6609630757352386
-111,small,229.0,4665.68,0.046785489551921675
-108,small,711.0,1652.343332,0.3008449895421289
-107,small,800.0,5012.6833320000005,0.1376300676136678
-105,small,785.5,0.0,1.0
-104,small,449.875,0.0,1.0
-101,small,230.71428,5616.9400000000005,0.03945415870241904
-100,small,600.0,0.0,1.0
-98,small,2830.571426,100.0,0.9658769620447395
-97,small,1142.85714,1000.0,0.5333333327111112
-95,small,1779.821424,-0.0,1.0
-94,small,60.00857600000003,0.0,1.0
-93,small,46.666664,-0.0,1.0
-92,small,1154.552368,2269.4285680000003,0.3371959101351725
-91,small,214.285712,-0.0,1.0
-90,small,1059.2857119999999,-0.0,1.0
-89,small,1341.885704,0.0,1.0
-88,small,66.666664,-0.0,1.0
-87,small,200.002854,752.38,0.21000257738785374
-86,small,266.0,-0.0,1.0
-85,small,6123.104754,-0.0,1.0
-82,small,100.0,10.0,0.9090909090909091
-81,small,0.0037999999999840384,-0.0,1.0
-80,small,736.1752160000001,-0.0,1.0
-79,small,944.4811890000001,4442.0,0.17534289192892233
-78,small,1349.0196,-0.0,1.0
-77,small,2188.235292,0.0,1.0
-76,small,3058.823526,-0.0,1.0
-75,small,1209.9346340000002,4241.0,0.22196828897068005
-74,small,111.111108,-0.0,1.0
-73,small,1011.99882,0.0,1.0
-72,small,1374.005409,13668.366023,0.09134234021618727
-71,small,-0.0,0.235292,-0.0
-65,small,0.0,0.0,0.0
-64,small,1483.214282,-0.0,1.0
-63,small,8775.33333,4016.9399999999996,0.68598700978507
-62,small,1477.0307899999998,-0.0,1.0
-61,small,4909.125,5364.5625,0.4778347599145876
-60,small,1803.921544,7.058812,0.9961022150369476
-59,small,2571.330884,3214.1058000000003,0.4444488850964668
-58,small,3706.247048,-0.0,1.0
-57,small,1599.999976,-0.0,1.0
-56,small,2384.6894039999997,2262.38,0.5131598426198155
-55,small,2661.294108,-0.0,1.0
-54,small,3832.352936,20.0,0.9948083676827475
-53,small,721.760442,721.7495579999999,0.500003769977347
-52,small,3500.0,0.0,1.0
-51,small,72.0,0.0,1.0
-50,small,3823.529408,-0.0,1.0
-49,small,8362.0,887.0,0.9040977402962482
-48,small,2990.876804,5752.383196,0.342077989674332
-47,small,4380.952378,-0.0,1.0
-46,small,960.0,1837.12,0.343210159020707
-45,small,9553.981204,1876.12,0.835861470820272
-44,small,6909.023968,7365.9622770000005,0.4839951401298181
-43,small,3816.1778259999996,9105.570169,0.2953298444975594
-42,small,451.625,2714.0497809999997,0.14266310699715556
-41,small,2000.0,9447.47304,0.17471104697181272
-40,small,1500.0,4510.32,0.2495707383300723
-39,small,445.0,4060.3199999999997,0.09877211829570375
-38,small,1041.66666,-0.0,1.0
-37,small,1729.8799999999997,6257.24,0.21658369975660813
-36,small,8960.563966,18477.760000000002,0.3265711118909237
-35,small,9873.061321,970.3951500000001,0.9105086876499898
-34,small,4353.4229350000005,370.71428199999997,0.9215276218764414
-33,small,7890.695086,3309.5653300000004,0.7045099661011309
-32,small,17337.960737999998,16655.713326999998,0.5100349172274738
-31,small,7270.256356999999,2129.579679,0.7734450185254275
-30,small,11755.823122,759.24,0.9393339056624217
-29,small,10065.80613,500.0,0.9526775341277249
-28,small,8391.31733,3886.184781,0.6834710557680799
-27,small,850.258058,0.0,1.0
-26,small,316.53225599999996,-0.0,1.0
-25,small,2740.18816,4599.994780999999,0.373313333199661
-24,small,2200.760306,2485.6248939999996,0.4696072158131603
-23,small,4496.058724,917.196668,0.8305646784455278
-22,small,5373.053330000001,2557.3445019999995,0.6775263289212501
-21,small,6134.61733,6652.469999999999,0.47975095279184277
-20,small,9087.760886,1899.2330939999997,0.8271380600137546
-19,small,14415.068565000001,2405.1699999999996,0.857007378896234
-18,small,27946.769503000003,3447.929996,0.8901747730979294
-17,small,41586.172837000006,6295.828046999999,0.8685136809079383
-16,small,114733.28536600005,74251.087259,0.6071046180821746
-15,small,55327.192433,58558.458225999995,0.48581355168846
-14,small,39728.547805,58658.43618500001,0.4037988176265062
-13,small,34962.983247,32074.606908000005,0.5215429606905744
-12,small,24143.956416000015,64977.24918200001,0.27091146550357964
-11,small,9566.312363,66443.138972,0.12585687957196195
-10,small,26572.760060999997,93962.64624299998,0.22045605416537414
-9,small,22438.355023000004,64537.104421,0.2579848978831455
-8,small,28649.534786999993,25287.030788999997,0.5311709131096047
-7,small,17968.799815,45673.10331599999,0.2823422765660097
-6,small,4950.137445,8499.505444,0.36804973082583087
-5,small,8269.448228,4462.827208000001,0.6494870669085955
-4,small,10195.329363999997,1316.7482010000003,0.8856202806517487
-3,small,6868.973196,15974.757146999998,0.30069402382456584
-2,small,6677.975838999998,3289.387248,0.6699842055227018
-1,small,50066.07854599999,13223.501393,0.7910635304303627
0,small,24.024,700.0,0.033181220512027224
