Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-05-26,21284.0,17439.0,21284.0,17439.0,38723.0,0.5496474963200165,0.4503525036799835,All
2024-05-27,42625.0,15103.0,42625.0,15103.0,57728.0,0.7383765243902439,0.2616234756097561,All
2024-05-28,84267.0,22659.0,84267.0,22659.0,106926.0,0.7880870882666517,0.2119129117333483,All
2024-05-29,61660.0,27205.0,61660.0,27205.0,88865.0,0.6938614752714792,0.30613852472852077,All
2024-05-30,70399.0,69273.0,70399.0,69273.0,139672.0,0.5040308723294575,0.4959691276705424,All
2024-05-31,90184.0,169930.0,90184.0,169930.0,260114.0,0.34670951967214375,0.6532904803278562,All
2024-06-01,33700.0,37321.0,33700.0,37321.0,71021.0,0.47450754002337336,0.5254924599766266,All
2024-06-02,35352.0,30168.0,35352.0,30168.0,65520.0,0.5395604395604395,0.4604395604395604,All
2024-06-03,48425.0,40193.0,48425.0,40193.0,88618.0,0.5464465458484732,0.45355345415152676,All
2024-06-04,81405.0,114742.0,81405.0,114742.0,196147.0,0.41502036737752807,0.5849796326224719,All
2024-06-05,60878.0,30967.0,60878.0,30967.0,91845.0,0.6628341227067341,0.3371658772932658,All
2024-06-06,40405.0,34963.0,40405.0,34963.0,75368.0,0.5361028553232141,0.4638971446767859,All
2024-06-07,53574.0,23732.0,53574.0,23732.0,77306.0,0.6930121853413707,0.30698781465862934,All
2024-06-08,31099.0,14667.0,31099.0,14667.0,45766.0,0.6795219158327143,0.32047808416728574,All
2024-06-09,37372.0,26937.0,37372.0,26937.0,64309.0,0.5811317233979691,0.4188682766020308,All
2024-06-10,55524.0,88480.0,55524.0,88480.0,144004.0,0.3855726229826949,0.6144273770173051,All
2024-06-11,50405.0,28945.0,50405.0,28945.0,79350.0,0.6352236925015753,0.3647763074984247,All
2024-06-12,55451.0,159606.0,55451.0,159606.0,215057.0,0.25784326945879465,0.7421567305412053,All
2024-06-13,44740.0,92000.0,44740.0,92000.0,136740.0,0.32719028813807227,0.6728097118619277,All
2024-06-14,63483.0,33745.0,63483.0,33745.0,97228.0,0.6529291973505574,0.34707080264944257,All
2024-06-15,33966.0,52439.0,33966.0,52439.0,86405.0,0.39310225102713964,0.6068977489728604,All
2024-06-16,27363.0,17327.0,27363.0,17327.0,44690.0,0.6122846274334303,0.3877153725665697,All
2024-06-17,38303.0,70104.0,38303.0,70104.0,108407.0,0.353325892239431,0.646674107760569,All
2024-06-18,82473.0,58773.0,82473.0,58773.0,141246.0,0.5838961811307931,0.41610381886920694,All
2024-06-19,47058.0,29484.0,47058.0,29484.0,76542.0,0.614799717801991,0.38520028219800895,All
2024-06-20,56396.0,64313.0,56396.0,64313.0,120709.0,0.46720625636862206,0.532793743631378,All
2024-06-21,69490.0,29702.0,69490.0,29702.0,99192.0,0.7005605290749254,0.2994394709250746,All
2024-06-22,48570.0,30042.0,48570.0,30042.0,78612.0,0.6178446038772707,0.38215539612272936,All
2024-06-23,40731.0,17871.0,40731.0,17871.0,58602.0,0.6950445377290877,0.30495546227091225,All
2024-06-24,49914.0,121427.0,49914.0,121427.0,171341.0,0.29131381280604174,0.7086861871939583,All
