timestamp,outcome_label,price
1712181603,Democrat,0.125
1712185203,Democrat,0.15
1712188803,Democrat,0.15
1712192402,Democrat,0.15
1712196002,Democrat,0.145
1712199602,Democrat,0.14
1712203202,Democrat,0.14
1712206803,Democrat,0.14
1712210402,Democrat,0.14
1712214002,Democrat,0.14
1712217602,Democrat,0.14
1712221202,Democrat,0.14
1712224802,Democrat,0.14
1712228402,Democrat,0.14
1712232002,Democrat,0.14
1712235602,Democrat,0.14
1712239202,Democrat,0.14
1712242803,Democrat,0.14
1712246403,Democrat,0.14
1712250003,Democrat,0.14
1712253603,Democrat,0.14
1712257203,Democrat,0.14
1712260803,Democrat,0.14
1712264403,Democrat,0.14
1712268003,Democrat,0.14
1712271603,Democrat,0.14
1712275203,Democrat,0.14
1712278803,Democrat,0.135
1712282403,Democrat,0.135
1712286003,Democrat,0.15
1712289603,Democrat,0.15
1712293203,Democrat,0.15
1712296803,Democrat,0.145
1712300404,Democrat,0.145
1712304004,Democrat,0.145
1712307603,Democrat,0.145
1712311203,Democrat,0.145
1712314804,Democrat,0.145
1712318403,Democrat,0.145
1712322003,Democrat,0.145
1712325603,Democrat,0.145
1712329203,Democrat,0.145
1712332802,Democrat,0.145
1712336404,Democrat,0.145
1712340004,Democrat,0.145
1712343603,Democrat,0.145
1712347202,Democrat,0.145
1712350803,Democrat,0.145
1712354403,Democrat,0.145
1712358002,Democrat,0.145
1712361603,Democrat,0.145
1712365203,Democrat,0.145
1712368803,Democrat,0.145
1712372403,Democrat,0.145
1712376004,Democrat,0.145
1712379603,Democrat,0.145
1712383203,Democrat,0.145
1712386804,Democrat,0.145
1712390402,Democrat,0.145
1712394003,Democrat,0.145
1712397602,Democrat,0.145
1712401202,Democrat,0.145
1712404804,Democrat,0.145
1712408403,Democrat,0.145
1712412002,Democrat,0.145
1712415602,Democrat,0.145
1712419203,Democrat,0.145
1712422803,Democrat,0.145
1712426403,Democrat,0.145
1712430003,Democrat,0.145
1712433603,Democrat,0.145
1712437203,Democrat,0.145
1712440803,Democrat,0.145
1712444403,Democrat,0.145
1712448002,Democrat,0.145
1712451604,Democrat,0.145
1712455203,Democrat,0.145
1712458803,Democrat,0.145
1712462402,Democrat,0.145
1712466003,Democrat,0.145
1712469602,Democrat,0.145
1712473202,Democrat,0.145
1712476803,Democrat,0.145
1712480403,Democrat,0.145
1712484003,Democrat,0.145
1712487602,Democrat,0.145
1712491203,Democrat,0.145
1712494803,Democrat,0.145
1712498403,Democrat,0.145
1712502003,Democrat,0.145
1712505603,Democrat,0.145
1712509202,Democrat,0.145
1712512803,Democrat,0.145
1712516403,Democrat,0.145
1712520003,Democrat,0.145
1712523603,Democrat,0.145
1712527203,Democrat,0.145
1712530803,Democrat,0.145
1712534403,Democrat,0.145
1712538003,Democrat,0.145
1712541603,Democrat,0.145
1712545203,Democrat,0.145
1712548803,Democrat,0.145
1712552403,Democrat,0.145
1712556003,Democrat,0.145
1712559603,Democrat,0.145
1712563203,Democrat,0.145
1712566803,Democrat,0.145
1712570403,Democrat,0.145
1712574003,Democrat,0.145
1712577603,Democrat,0.145
1712581203,Democrat,0.145
1712584803,Democrat,0.145
1712588403,Democrat,0.145
1712592003,Democrat,0.145
1712595602,Democrat,0.145
1712599202,Democrat,0.145
1712602803,Democrat,0.145
1712606402,Democrat,0.145
1712610002,Democrat,0.145
1712613603,Democrat,0.145
1712617203,Democrat,0.145
1712620803,Democrat,0.145
1712624403,Democrat,0.145
1712628003,Democrat,0.145
1712631603,Democrat,0.145
1712635203,Democrat,0.145
1712638803,Democrat,0.145
1712642402,Democrat,0.145
1712646002,Democrat,0.145
1712649603,Democrat,0.145
1712653202,Democrat,0.145
1712656802,Democrat,0.145
1712660402,Democrat,0.145
1712664003,Democrat,0.145
1712667603,Democrat,0.145
1712671203,Democrat,0.145
1712674802,Democrat,0.145
1712678402,Democrat,0.145
1712682003,Democrat,0.145
1712685602,Democrat,0.145
1712689203,Democrat,0.145
1712692803,Democrat,0.145
1712696402,Democrat,0.145
1712700002,Democrat,0.145
1712703603,Democrat,0.145
1712707203,Democrat,0.145
1712710803,Democrat,0.145
1712714402,Democrat,0.145
1712718002,Democrat,0.145
1712721603,Democrat,0.145
1712725202,Democrat,0.145
1712728803,Democrat,0.145
1712732403,Democrat,0.145
1712736002,Democrat,0.145
1712739602,Democrat,0.145
1712743202,Democrat,0.145
1712746802,Democrat,0.145
1712750402,Democrat,0.145
1712754002,Democrat,0.145
1712757602,Democrat,0.145
1712761203,Democrat,0.145
1712764803,Democrat,0.145
1712768403,Democrat,0.145
1712772003,Democrat,0.145
1712775603,Democrat,0.145
1712779203,Democrat,0.145
1712782803,Democrat,0.145
1712786402,Democrat,0.145
1712790002,Democrat,0.145
1712793603,Democrat,0.145
1712797203,Democrat,0.145
1712800803,Democrat,0.145
1712804402,Democrat,0.145
1712808003,Democrat,0.145
1712811602,Democrat,0.145
1712815202,Democrat,0.145
1712818803,Democrat,0.145
1712822402,Democrat,0.145
1712826003,Democrat,0.145
1712829602,Democrat,0.145
1712833203,Democrat,0.145
1712836803,Democrat,0.145
1712840402,Democrat,0.145
1712844003,Democrat,0.145
1712847604,Democrat,0.145
1712851203,Democrat,0.145
1712854803,Democrat,0.145
1712858403,Democrat,0.145
1712862002,Democrat,0.145
1712865602,Democrat,0.145
1712869203,Democrat,0.145
1712872803,Democrat,0.145
1712876403,Democrat,0.145
1712880003,Democrat,0.145
1712883603,Democrat,0.145
1712887203,Democrat,0.145
1712890803,Democrat,0.145
1712894403,Democrat,0.145
1712898003,Democrat,0.145
1712901603,Democrat,0.145
1712905203,Democrat,0.145
1712908803,Democrat,0.145
1712912403,Democrat,0.145
1712916003,Democrat,0.145
1712919603,Democrat,0.145
1712923203,Democrat,0.145
1712926803,Democrat,0.145
1712930403,Democrat,0.145
1712934003,Democrat,0.145
1712937603,Democrat,0.145
1712941203,Democrat,0.145
1712944803,Democrat,0.145
1712948402,Democrat,0.145
1712952003,Democrat,0.145
1712955603,Democrat,0.145
1712959203,Democrat,0.145
1712962802,Democrat,0.145
1712966402,Democrat,0.145
1712970003,Democrat,0.145
1712973603,Democrat,0.145
1712977203,Democrat,0.145
1712980803,Democrat,0.145
1712984403,Democrat,0.145
1712988003,Democrat,0.145
1712991603,Democrat,0.145
1712995203,Democrat,0.145
1712998803,Democrat,0.145
1713002403,Democrat,0.145
1713006003,Democrat,0.145
1713009603,Democrat,0.145
1713013203,Democrat,0.145
1713016802,Democrat,0.145
1713020402,Democrat,0.145
1713024003,Democrat,0.145
1713027602,Democrat,0.145
1713031203,Democrat,0.145
1713034803,Democrat,0.145
1713038403,Democrat,0.145
1713042003,Democrat,0.145
1713045603,Democrat,0.145
1713049203,Democrat,0.145
1713052803,Democrat,0.145
1713056403,Democrat,0.145
1713060003,Democrat,0.145
1713063603,Democrat,0.145
1713067203,Democrat,0.145
1713070803,Democrat,0.145
1713074403,Democrat,0.145
1713078003,Democrat,0.145
1713081603,Democrat,0.145
1713085202,Democrat,0.145
1713088803,Democrat,0.145
1713092403,Democrat,0.145
1713096002,Democrat,0.145
1713099603,Democrat,0.145
1713103203,Democrat,0.145
1713106803,Democrat,0.145
1713110403,Democrat,0.145
1713114003,Democrat,0.145
1713117603,Democrat,0.145
1713121203,Democrat,0.145
1713124803,Democrat,0.145
1713128403,Democrat,0.145
1713132003,Democrat,0.145
1713135603,Democrat,0.145
1713139203,Democrat,0.145
1713142802,Democrat,0.145
1713146404,Democrat,0.145
1713150003,Democrat,0.145
1713153602,Democrat,0.145
1713157204,Democrat,0.145
1713160803,Democrat,0.145
1713164403,Democrat,0.145
1713168003,Democrat,0.145
1713171603,Democrat,0.145
1713175203,Democrat,0.145
1713178803,Democrat,0.145
1713182403,Democrat,0.145
1713186003,Democrat,0.145
1713189603,Democrat,0.145
1713193203,Democrat,0.145
1713196803,Democrat,0.145
1713200403,Democrat,0.145
1713204003,Democrat,0.145
1713207603,Democrat,0.145
1713211203,Democrat,0.145
1713214802,Democrat,0.145
1713218403,Democrat,0.145
1713222004,Democrat,0.145
1713225603,Democrat,0.145
1713229202,Democrat,0.145
1713232803,Democrat,0.145
1713236403,Democrat,0.145
