day_offset,segment,agg_yes,agg_no,odds
-215,all_users,1110.0,555.0,0.6666666666666666
-205,all_users,5754.0,3432.0,0.6263879817112998
-202,all_users,3589.0,666.0,0.8434782608695652
-200,all_users,2877.0,3386.0,0.4593645217946671
-199,all_users,2923.0,3432.0,0.45995279307631787
-162,all_users,-0.0,2087.0,-0.0
-112,all_users,-0.0,2087.0,-0.0
-106,all_users,932.0,2469.0,0.2740370479270803
-105,all_users,2360.0,3534.0,0.4004071937563624
-104,all_users,3164.0,4738.0,0.40040496076942544
-102,all_users,3858.0,3728.0,0.508568415502241
-101,all_users,4283.0,2031.0,0.6783338612606905
-100,all_users,1845.0,46.0,0.9756742464304601
-99,all_users,5004.0,2989.0,0.6260477918178406
-98,all_users,5758.68,2875.68,0.6669492585437716
-97,all_users,3542.6800000000003,1611.0,0.6874078328495367
-94,all_users,3698.6800000000003,822.0,0.8181689480343666
-93,all_users,3542.6800000000003,822.0,0.811670042248229
-90,all_users,4228.687,2482.007,0.6301415323064947
-89,all_users,3982.696,666.002,0.8567336488625417
-88,all_users,5382.696,696.0,0.8855017589298757
-87,all_users,5352.700000000001,696.004,0.8849333675445187
-86,all_users,4141.652,-0.0,1.0
-85,all_users,4210.912,3939.26,0.5166654151593365
-83,all_users,4913.7880000000005,2372.876,0.6743535862227213
-82,all_users,4871.897,0.004000000000019099,0.999999178965254
-81,all_users,4871.908,0.011000000000080945,0.9999977421627904
-80,all_users,5599.231000000001,1672.3229999999999,0.7700184857322109
-79,all_users,6428.2570000000005,1050.2130000000002,0.8595684678817993
-78,all_users,3998.779,83.3,0.9795937315274887
-77,all_users,6308.039,2374.74,0.7265000065071333
-76,all_users,5416.323,1083.934,0.8332475162135897
-75,all_users,7056.6230000000005,3223.9500000000003,0.6864036664104228
-72,all_users,6739.829000000001,1882.22,0.7816969029055623
-71,all_users,7675.821000000001,1093.65,0.8752889427423843
-70,all_users,9545.464,2899.293,0.767026949582061
-69,all_users,9902.5105,4032.269,0.7106327373174437
-68,all_users,10824.156500000001,939.6460000000001,0.9201239565183111
-67,all_users,14012.239,781.65,0.9471639945385558
-66,all_users,12614.4645,2914.513,0.8123177781666564
-65,all_users,8383.342,3606.1960000000004,0.6992214378902674
-63,all_users,11666.397,18.003000000000043,0.9984592276881996
-61,all_users,10009.861,684.0,0.9360380689444159
-60,all_users,11573.989000000001,1253.1325000000004,0.9023060239976678
-59,all_users,11933.028999999999,1255.7774999999997,0.9047845989703466
-58,all_users,11177.5835,666.02,0.9437654257844751
-56,all_users,11178.2835,666.0,0.9437703428831301
-54,all_users,11178.5535,666.0,0.943771624654319
-53,all_users,11975.580166000002,666.0,0.9473167126850778
-52,all_users,12093.206834,783.64,0.93914348674779
-51,all_users,13796.657000000001,2784.7446660000005,0.8320561360195446
-50,all_users,9889.951000000001,6681.660666000001,0.5968007939922481
-49,all_users,13653.116000000002,10716.251666,0.5602572946137109
-48,all_users,14094.915500000001,2218.6266660000006,0.8640009236851106
-47,all_users,14527.3555,7431.386666,0.661575029670577
-46,all_users,38059.8835,35390.019166000005,0.5181747302385186
-45,all_users,37400.250834000006,21821.807,0.6315256882635397
-44,all_users,22918.383334000002,2590.52,0.8984464378542225
-42,all_users,7375.293334000001,529.0580000000001,0.9330674994513092
-41,all_users,20999.415334000005,363.65,0.9829776301146614
-40,all_users,7492.6883339999995,1173.773,0.8645614450046538
-39,all_users,7492.700334,1173.662,0.8645727059673617
-38,all_users,7492.850334000001,1173.8,0.8645612832220676
-37,all_users,11718.972167,1399.771833,0.8932998591176106
-36,all_users,7231.014501000001,2055.692333,0.7786414097326937
-35,all_users,9238.795668,4603.578,0.6674285703872967
-34,all_users,36175.753667000004,22804.697999,0.6133515876049819
-33,all_users,28784.014667000003,13776.884498999998,0.6763018458499642
-32,all_users,30483.242667,19314.619999,0.6121395785890373
-31,all_users,30483.242667,3487.6399989999995,0.897334430980487
-30,all_users,16220.742667,19046.239998999998,0.45994132303918384
-29,all_users,15853.984167000002,3763.4979989999997,0.808155910776221
-27,all_users,18638.379,20481.079999,0.47644776990592963
-26,all_users,19018.059,7017.239999000001,0.7304720794921722
-25,all_users,19694.539,8003.639999,0.7110409316334855
-24,all_users,19868.659000000003,3654.9399989999993,0.8446266662190861
-23,all_users,19348.919,9700.499999000003,0.6660690529014046
-22,all_users,32087.286667000004,31002.789999,0.508594827628292
-21,all_users,35676.056667,39545.85999900001,0.4742774213718676
-20,all_users,36377.209,22142.552332,0.6216226480081025
-19,all_users,37010.829,30427.779999000002,0.5488077163713267
-18,all_users,39208.829,33335.559999000005,0.540480518769556
-17,all_users,90102.90816600001,39797.412499,0.6936311450559575
-16,all_users,53033.304089,52153.082588,0.5041841037077494
-15,all_users,51417.69858900001,27426.354499,0.6521442845107328
-14,all_users,44040.741089,25525.352499,0.6330776793336709
-13,all_users,55970.91858899999,32019.472499000003,0.6361026232173802
-11,all_users,50081.598589,28470.012499,0.6375629715970365
-10,all_users,50183.598589,43382.812499,0.5363420270742447
-9,all_users,53888.018589,61836.872499000005,0.465656248041074
-8,all_users,52938.018589,28530.012499,0.6498011291302412
-7,all_users,54913.301089,66852.03249900001,0.4509764763984658
-6,all_users,39114.877589,28532.512499,0.5782170980745436
-5,all_users,56832.821089000005,50364.832499,0.5301685175631683
-4,all_users,62166.718589000004,30470.132499000003,0.6710797901576444
-2,all_users,88015.231089,18506.497499000005,0.8262655164883907
-1,all_users,111498.48759,46935.67999999999,0.7037527907398021
0,all_users,59794.17758999999,2517.56,0.9595973391632073
