Year_Date,DEM,REP,Cumulative_DEM,Cumulative_REP,Total_Cumulative,Dem_Ratio,Rep_Ratio,Segment
2024-05-24,31779.0,11525.0,2996547.0,996475.0,3993022.0,0.75044590287757,0.24955409712243,All
2024-05-25,28793.0,10123.0,3025340.0,1006598.0,4031938.0,0.750343879295763,0.249656120704237,All
2024-05-26,35164.0,4732.0,3060504.0,1011330.0,4071834.0,0.7516278905279538,0.2483721094720462,All
2024-05-27,31606.0,4590.0,3092110.0,1015920.0,4108030.0,0.7526989822372281,0.2473010177627719,All
2024-05-28,82411.0,27169.0,3174521.0,1043089.0,4217610.0,0.7526824433743281,0.2473175566256719,All
2024-05-29,80717.0,16598.0,3255238.0,1059687.0,4314925.0,0.7544135761340001,0.245586423866,All
2024-05-30,149113.0,21374.0,3404351.0,1081061.0,4485412.0,0.7589828983379899,0.2410171016620101,All
2024-05-31,84611.0,31774.0,3488962.0,1112835.0,4601797.0,0.758173817749892,0.2418261822501079,All
2024-06-01,34706.0,8281.0,3523668.0,1121116.0,4644784.0,0.7586290342026669,0.241370965797333,All
2024-06-02,16305.0,6443.0,3539973.0,1127559.0,4667532.0,0.7584250091911529,0.2415749908088471,All
2024-06-03,49095.0,8881.0,3589068.0,1136440.0,4725508.0,0.7595094537984064,0.2404905462015935,All
2024-06-04,57418.0,8874.0,3646486.0,1145314.0,4791800.0,0.7609845986894278,0.2390154013105722,All
2024-06-05,75734.0,17423.0,3722220.0,1162737.0,4884957.0,0.7619760010169997,0.2380239989830002,All
2024-06-06,109367.0,51790.0,3831587.0,1214527.0,5046114.0,0.7593143951959864,0.2406856048040135,All
2024-06-07,67444.0,13413.0,3899031.0,1227940.0,5126971.0,0.760494061698418,0.2395059383015819,All
2024-06-08,27824.0,7695.0,3926855.0,1235635.0,5162490.0,0.7606513523512879,0.2393486476487121,All
2024-06-09,35222.0,3706.0,3962077.0,1239341.0,5201418.0,0.7617301666583997,0.2382698333416003,All
2024-06-10,53934.0,11125.0,4016011.0,1250466.0,5266477.0,0.7625611960329457,0.2374388039670542,All
2024-06-11,58010.0,6744.0,4074021.0,1257210.0,5331231.0,0.7641801677698828,0.2358198322301172,All
2024-06-12,76925.0,6752.0,4150946.0,1263962.0,5414908.0,0.7665773822934757,0.2334226177065242,All
2024-06-13,48764.0,26175.0,4199710.0,1290137.0,5489847.0,0.7649958186448548,0.2350041813551452,All
2024-06-14,46017.0,9769.0,4245727.0,1299906.0,5545633.0,0.7655982644361788,0.2344017355638211,All
2024-06-15,38542.0,9180.0,4284269.0,1309086.0,5593355.0,0.7659569256734107,0.2340430743265893,All
2024-06-16,28460.0,3921.0,4312729.0,1313007.0,5625736.0,0.7666070715014,0.2333929284986,All
2024-06-17,65138.0,5144.0,4377867.0,1318151.0,5696018.0,0.7685837720316193,0.2314162279683807,All
2024-06-18,86466.0,26612.0,4464333.0,1344763.0,5809096.0,0.7685073546727408,0.2314926453272592,All
2024-06-19,71928.0,6533.0,4536261.0,1351296.0,5887557.0,0.7704827316321523,0.2295172683678476,All
2024-06-20,50949.0,28220.0,4587210.0,1379516.0,5966726.0,0.7687985002160314,0.2312014997839686,All
2024-06-21,74970.0,15920.0,4662180.0,1395436.0,6057616.0,0.7696394092989718,0.2303605907010282,All
2024-06-22,50362.0,5669.0,4712542.0,1401105.0,6113647.0,0.7708233726939092,0.2291766273060907,All
2024-06-23,38857.0,8754.0,4751399.0,1409859.0,6161258.0,0.7711735168369837,0.2288264831630163,All
2024-06-24,56800.0,46281.0,4808199.0,1456140.0,6264339.0,0.7675508940368648,0.2324491059631351,All
2024-06-25,100288.0,22153.0,4908487.0,1478293.0,6386780.0,0.7685386063086563,0.2314613936913437,All
2024-06-26,90287.0,54950.0,4998774.0,1533243.0,6532017.0,0.7652726562101722,0.2347273437898278,All
2024-06-27,94763.0,27119.0,5093537.0,1560362.0,6653899.0,0.7654965907958627,0.2345034092041373,All
2024-06-28,111972.0,97226.0,5205509.0,1657588.0,6863097.0,0.7584781331226995,0.2415218668773004,All
2024-06-29,83953.0,8024.0,5289462.0,1665612.0,6955074.0,0.7605184358929897,0.2394815641070102,All
2024-06-30,362105.0,144181.0,5651567.0,1809793.0,7461360.0,0.7574446213558922,0.2425553786441077,All
2024-07-01,62312.0,8581.0,5713879.0,1818374.0,7532253.0,0.7585883002071226,0.2414116997928773,All
2024-07-02,31761.0,5168.0,5745640.0,1823542.0,7569182.0,0.7590833461264375,0.2409166538735625,All
2024-07-03,70193.0,7864.0,5815833.0,1831406.0,7647239.0,0.7605140888103537,0.2394859111896463,All
2024-07-04,31253.0,4521.0,5847086.0,1835927.0,7683013.0,0.7610407531524416,0.2389592468475583,All
2024-07-05,42660.0,25122.0,5889746.0,1861049.0,7750795.0,0.7598892758742812,0.2401107241257187,All
2024-07-06,27803.0,6795.0,5917549.0,1867844.0,7785393.0,0.7600835307864355,0.2399164692135644,All
2024-07-07,35984.0,11634.0,5953533.0,1879478.0,7833011.0,0.7600567648890063,0.2399432351109937,All
2024-07-08,111853.0,21717.0,6065386.0,1901195.0,7966581.0,0.7613537099541196,0.2386462900458804,All
2024-07-09,73665.0,19071.0,6139051.0,1920266.0,8059317.0,0.7617334074339054,0.2382665925660946,All
2024-07-10,163500.0,47197.0,6302551.0,1967463.0,8270014.0,0.7620967751686998,0.2379032248313001,All
2024-07-11,38489.0,22911.0,6341040.0,1990374.0,8331414.0,0.7611000965742429,0.238899903425757,All
2024-07-12,44409.0,16125.0,6385449.0,2006499.0,8391948.0,0.7609018788009649,0.239098121199035,All
2024-07-13,36755.0,14888.0,6422204.0,2021387.0,8443591.0,0.7606010286381707,0.2393989713618293,All
2024-07-14,17265.0,10003.0,6439469.0,2031390.0,8470859.0,0.7601907905679932,0.2398092094320068,All
2024-07-15,71448.0,42401.0,6510917.0,2073791.0,8584708.0,0.7584319699633348,0.2415680300366652,All
2024-07-16,82943.0,48928.0,6593860.0,2122719.0,8716579.0,0.7564733825047648,0.2435266174952352,All
2024-07-17,119818.0,51369.0,6713678.0,2174088.0,8887766.0,0.7553841989089272,0.2446158010910728,All
2024-07-18,67149.0,26762.0,6780827.0,2200850.0,8981677.0,0.7549622414611437,0.2450377585388564,All
2024-07-19,41341.0,16637.0,6822168.0,2217487.0,9039655.0,0.7546934036752508,0.2453065963247491,All
2024-07-20,50962.0,12722.0,6873130.0,2230209.0,9103339.0,0.7550119796703165,0.2449880203296834,All
2024-07-21,102934.0,15724.0,6976064.0,2245933.0,9221997.0,0.7564591487071618,0.2435408512928382,All
2024-07-22,153144.0,34502.0,7129208.0,2280435.0,9409643.0,0.7576491477944487,0.2423508522055512,All
2024-07-23,100360.0,67945.0,7229568.0,2348380.0,9577948.0,0.7548138703613759,0.245186129638624,All
2024-07-24,158681.0,53548.0,7388249.0,2401928.0,9790177.0,0.7546593897127702,0.2453406102872297,All
2024-07-25,74408.0,35573.0,7462657.0,2437501.0,9900158.0,0.7537917071626533,0.2462082928373466,All
2024-07-26,130669.0,25854.0,7593326.0,2463355.0,10056681.0,0.7550528847439826,0.2449471152560173,All
2024-07-27,90789.0,10461.0,7684115.0,2473816.0,10157931.0,0.7564645792533933,0.2435354207466067,All
2024-07-28,66266.0,9853.0,7750381.0,2483669.0,10234050.0,0.7573131849072459,0.242686815092754,All
2024-07-29,197001.0,26323.0,7947382.0,2509992.0,10457374.0,0.7599787480107338,0.2400212519892661,All
2024-07-30,345868.0,113012.0,8293250.0,2623004.0,10916254.0,0.7597157413156564,0.2402842586843435,All
2024-07-31,307976.0,42547.0,8601226.0,2665551.0,11266777.0,0.763414949989691,0.236585050010309,All
2024-08-01,144564.0,28577.0,8745790.0,2694128.0,11439918.0,0.7644976126577131,0.2355023873422869,All
2024-08-02,88456.0,41289.0,8834246.0,2735417.0,11569663.0,0.7635698637030309,0.236430136296969,All
2024-08-03,70496.0,16896.0,8904742.0,2752313.0,11657055.0,0.7638929386538882,0.2361070613461118,All
2024-08-04,72987.0,19507.0,8977729.0,2771820.0,11749549.0,0.7640913706560141,0.2359086293439858,All
2024-08-05,77010.0,30838.0,9054739.0,2802658.0,11857397.0,0.7636363191685325,0.2363636808314674,All
2024-08-06,98626.0,16092.0,9153365.0,2818750.0,11972115.0,0.7645570561258391,0.2354429438741609,All
2024-08-07,148374.0,60761.0,9301739.0,2879511.0,12181250.0,0.7636112057465367,0.2363887942534633,All
2024-08-08,97754.0,50879.0,9399493.0,2930390.0,12329883.0,0.7623343222316059,0.237665677768394,All
2024-08-09,75772.0,69666.0,9475265.0,3000056.0,12475321.0,0.7595207369814372,0.2404792630185628,All
2024-08-10,116220.0,23475.0,9591485.0,3023531.0,12615016.0,0.7603228565068804,0.2396771434931196,All
2024-08-11,81080.0,15829.0,9672565.0,3039360.0,12711925.0,0.7609048196870262,0.2390951803129738,All
2024-08-12,103261.0,77379.0,9775826.0,3116739.0,12892565.0,0.7582529931010625,0.2417470068989375,All
2024-08-13,105311.0,60428.0,9881137.0,3177167.0,13058304.0,0.7566937482846164,0.2433062517153835,All
2024-08-14,115342.0,116735.0,9996479.0,3293902.0,13290381.0,0.7521589486411262,0.2478410513588737,All
2024-08-15,125362.0,47984.0,10121841.0,3341886.0,13463727.0,0.7517859653571407,0.2482140346428593,All
2024-08-16,74422.0,23316.0,10196263.0,3365202.0,13561465.0,0.751855570176231,0.248144429823769,All
2024-08-17,71453.0,17668.0,10267716.0,3382870.0,13650586.0,0.7521813349258413,0.2478186650741587,All
2024-08-18,57466.0,18138.0,10325182.0,3401008.0,13726190.0,0.752224907275799,0.2477750927242009,All
2024-08-19,134802.0,31739.0,10459984.0,3432747.0,13892731.0,0.7529105688435197,0.2470894311564803,All
2024-08-20,99212.0,46314.0,10559196.0,3479061.0,14038257.0,0.7521728659049339,0.247827134095066,All
2024-08-21,183246.0,47986.0,10742442.0,3527047.0,14269489.0,0.7528259771600792,0.2471740228399209,All
2024-08-22,213786.0,79821.0,10956228.0,3606868.0,14563096.0,0.7523282137259825,0.2476717862740175,All
2024-08-23,215135.0,45394.0,11171363.0,3652262.0,14823625.0,0.7536188347991803,0.2463811652008196,All
