day_offset,segment,agg_yes,agg_no,odds
-209,small,1000.0,500.0,0.6666666666666666
-208,small,1222.0,1777.333331,0.4074238722885049
-202,small,1033.33,655.326669,0.6119242703206947
-185,small,2054.80825,2886.9565000000002,0.41580454634146635
-132,small,25.0,345.826669,0.06741694190284896
-121,small,3988.47875,7867.826669,0.33640148503667694
-120,small,4401.312081,5346.16,0.4515336945236438
-114,small,1212.8333309999998,5066.66,0.1931419092385369
-93,small,6488.47875,13133.326669,0.3306769490088378
-92,small,961.0,1922.0,0.3333333333333333
-91,small,230.909088,5069.286669,0.043566143324996434
-90,small,-0.0,2543.4865,-0.0
-86,small,4709.73,4333.336662,0.5208111557764827
-85,small,235.0,1889.0,0.11064030131826742
-81,small,1149.709088,5192.686669,0.18127362782921339
-80,small,2784.654544,6585.013941,0.29719883349746923
-76,small,362.973714,6586.991368999999,0.05222669605748867
-75,small,60.481818000000004,6618.38285,0.009055703477536012
-70,small,363.809284,6616.9559899999995,0.05211596003020113
-69,small,364.96714,6618.030562,0.05226510956683686
-68,small,369.63971,6626.7199900000005,0.05283314835856709
-67,small,380.717138,22.154856,0.9450077038613908
-64,small,1818.181816,11527.745758,0.13623495301608776
-63,small,4.011857999999999,4042.978142,0.0009913189802791703
-59,small,3921.643352,1308.1807680000002,0.7498614221083978
-57,small,1075.2292320000001,2388.23,0.31044951303760576
-56,small,3277.3920260000004,7787.935386,0.29618572537182875
-55,small,449.38,3047.95,0.12849230698847405
-54,small,644.48,5379.652862,0.10698303220789754
-48,small,0.8613000000000001,3881.572862,0.00022184535888080826
-44,small,0.3273749999999998,3881.0241619999997,8.434561952948913e-05
-42,small,439.63399799999996,3737.633141,0.10524440582108531
-40,small,0.803625,4106.85725,0.00019564054201528993
-39,small,13.156875,5657.207017,0.002320287595397943
-38,small,4986.97875,1256.284037,0.7987776456221112
-37,small,194.18614200000002,1549.0,0.1113972497378883
-35,small,6977.606105,9063.116963,0.4349932403558406
-34,small,1878.411963,174.614,0.9149479825647971
-33,small,1878.427963,174.64200000000002,0.9149361672289003
-32,small,1878.497463,174.74900000000002,0.9148913668431825
-31,small,645.235629,174.632332,0.7869994434384294
-30,small,1881.072428,3406.2933110000004,0.3557674125179332
-29,small,1236.8,3231.298113,0.2768068132616675
-27,small,1387.707142,3318.804284,0.2948483529295059
-25,small,-0.0,5277.644284,-0.0
-24,small,651.583628,7177.424849999999,0.08322683898363253
-22,small,1239.613846,7777.75485,0.1374695754150408
-21,small,6285.478115,174.771282,0.9729466664118014
-20,small,3923.2799999999997,7500.63485,0.3434269295170735
-19,small,3922.9499999999994,7500.3048499999995,0.34341788321390726
-18,small,4836.76,8998.584850000001,0.34959446637862446
-16,small,3651.9699999999993,7499.32485,0.327492909937719
-15,small,9176.937517999999,4732.190414999999,0.659778065325528
-12,small,0.0999999999999999,0.1999999999999998,0.3333333333333333
-11,small,0.7999999999999998,0.7004999999999999,0.5331556147950683
-10,small,1.6084999999999998,129.468332,0.012271428714419951
-9,small,112.330168,170.192762,0.39759664109387516
-6,small,1708.159588,48.617238,0.9723258883652874
-5,small,1795.5905,246.76723800000002,0.8791753112548982
-3,small,411.880168,0.007238000000006295,0.9999824272364375
-2,small,1125.118495,229.40756899999997,0.8306362829796385
-1,small,1734.0510009999998,1884.7214490000001,0.47918210524676674
0,small,2097.0005,5265.425238000001,0.28482467255006216
